week,region,category,revenue,orders,profit,avg_discount_rate,avg_order_value,profit_margin,revenue_ratio,orders_ratio,profit_ratio,discount_ratio
2019-09-02,North,Dairy Products,464081.83,17,78942.51,0.1988235294117647,27298.93117647059,0.1701047205403409,1.0605228476652648,0.9315068493150684,1.1806396581996839,0.7343478776826041
2019-09-09,North,Dairy Products,441585.79,18,74601.94,0.22722222222222221,24532.54388888889,0.16894098879404612,0.9796157307578837,0.96,1.0573233273369118,0.854572837007327
2019-09-16,North,Dairy Products,431229.47000000003,16,71771.15000000001,0.25125,26951.841875000002,0.16643377828514364,0.9908687044417988,0.8707482993197279,1.0576647579908538,0.9616971299473253
2019-09-23,North,Dairy Products,358700.48,14,48787.130000000005,0.23142857142857146,25621.462857142855,0.13601077422589455,0.8979073595459537,0.8115942028985508,0.7793373984450075,0.8854675246789853
2019-09-30,North,Dairy Products,326344.72000000003,14,47052.47,0.27071428571428574,23310.337142857144,0.1441802704820841,0.8112848755283413,0.8175182481751825,0.7457484515288854,1.0673799482317072
2019-10-07,North,Dairy Products,541874.09,17,88584.16,0.24588235294117644,31874.946470588235,0.1634773864164644,1.384436355603745,1.054263565891473,1.4371395355100212,0.9658861419549438
2019-10-14,North,Dairy Products,315788.08,15,51488.07,0.2546666666666667,21052.538666666667,0.16304627457755846,0.7899310408321526,0.9302325581395349,0.8011967829552961,1.0375544963021461
2019-10-21,North,Dairy Products,448651.75,18,66277.86,0.29666666666666663,24925.097222222223,0.14772673905763212,1.1621357886003596,1.152,1.074968280478141,1.2038722891483522
2019-10-28,North,Dairy Products,409283.73,15,50824.6,0.3093333333333333,27285.582,0.12417938040195246,0.9837793827777459,0.9302325581395349,0.7707918910159175,1.2519471274578007
2019-11-04,North,Dairy Products,619324.08,26,84288.34,0.2642307692307692,23820.15692307692,0.13609730789088648,1.5135653102950506,1.6377952755905512,1.3502678421709415,1.0127838797564415
2019-11-11,North,Dairy Products,239401.59,13,34184.32,0.28692307692307695,18415.506923076922,0.14279069742185088,0.5549416776164926,0.7703703703703704,0.537200246298287,1.0806017202636737
2019-11-18,North,Dairy Products,305878.39,13,49517.42,0.25461538461538463,23529.106923076924,0.1618859704341977,0.7507672437113679,0.7878787878787878,0.8401915683986587,0.9430873026355956
2019-11-25,North,Dairy Products,344656.45,13,61916.14,0.1930769230769231,26512.034615384615,0.17964596339340233,0.8598820133098776,0.7938931297709924,1.0489433210867098,0.7075549077161087
2019-12-02,North,Dairy Products,617414.91,21,90313.97,0.2719047619047619,29400.710000000003,0.14627759799321982,1.5316392333980977,1.2923076923076924,1.4833505998007601,1.0331733076358858
2019-12-09,North,Dairy Products,406755.13,20,57839.31,0.27399999999999997,20337.7565,0.1421968789920363,0.9859538376175354,1.1940298507462686,0.9466127911433693,1.0284235328084799
2019-12-16,North,Dairy Products,422596.9,18,53240.729999999996,0.28777777777777774,23477.605555555558,0.12598466765847074,0.9968771197487049,1.0359712230215827,0.8601748001805307,1.0704271728362469
2019-12-23,North,Dairy Products,495224.36,16,76704.22,0.18125,30951.5225,0.15488781690787587,1.1772447384791322,0.920863309352518,1.2727694609713422,0.676981048179069
2019-12-30,North,Dairy Products,300476.76,16,46962.14,0.221875,18779.7975,0.1562920872815588,0.6965049820575103,0.9142857142857143,0.7395547814590994,0.8814275400290944
2020-01-06,North,Dairy Products,425174.51999999996,16,57231.96,0.279375,26573.407499999998,0.1346081604325678,1.0858738617119015,0.9846153846153847,0.972757249777316,1.1336988996391744
2020-01-13,North,Dairy Products,524314.26,19,83308.39,0.3057894736842105,27595.487368421054,0.15889018543954916,1.2641018092396035,1.1428571428571428,1.3498727401149653,1.2456576816713782
2020-01-20,North,Dairy Products,403906.48,15,68704.15,0.228,26927.098666666665,0.17009915265533743,0.9136570993318864,0.8633093525179856,1.0419253708781933,0.9051889346266438
2020-01-27,North,Dairy Products,349886.76,17,56887.73,0.2529411764705882,20581.57411764706,0.16258897593038388,0.778420599145576,0.9645390070921985,0.8517643494434181,0.987100993852781
2020-02-03,North,Dairy Products,422952.67,14,71246.0,0.23,30210.905,0.16844910802903787,1.0166107639934592,0.8175182481751825,1.1379363499696524,0.9059538969382764
2020-02-10,North,Dairy Products,272518.45,15,33035.82,0.22466666666666668,18167.896666666667,0.12122415931838743,0.651854171879216,0.916030534351145,0.5138909273163776,0.9045423804283537
2020-02-17,North,Dairy Products,366850.17,13,53440.92,0.29923076923076924,28219.243846153844,0.1456750585668258,0.9187176027995467,0.8125,0.86529915241934,1.2442691888572863
2020-02-24,North,Dairy Products,456228.36,17,70412.93000000001,0.2735294117647059,26836.962352941177,0.15433702981550732,1.1903886384806643,1.088,1.1964379119526902,1.071677740735432
2020-03-02,North,Dairy Products,519794.67,19,73402.78,0.2431578947368421,27357.614210526313,0.14121495320450286,1.2906811360507857,1.2063492063492063,1.188064691233236,0.9291774357088732
2020-03-09,North,Dairy Products,257335.13,10,41760.729999999996,0.236,25733.513,0.16228149650613188,0.6207480620056166,0.6201550387596899,0.6545072442780202,0.917700808944219
2020-03-16,North,Dairy Products,405360.88,14,47363.479999999996,0.28500000000000003,28954.34857142857,0.11684275009468105,1.0634255065258513,0.9333333333333333,0.8080935473583138,1.1471548513424046
2020-03-23,North,Dairy Products,201350.37,10,32904.590000000004,0.267,20135.037,0.1634195656059634,0.5279716336977427,0.6722689075630253,0.5881722502800188,1.0447409740743245
2020-03-30,North,Dairy Products,505039.43,18,74017.45,0.2288888888888889,28057.74611111111,0.14655776480660132,1.3920646314088587,1.2857142857142858,1.3979824927446585,0.8894999916191039
2020-04-06,North,Dairy Products,362041.52,16,55143.729999999996,0.22375,22627.595,0.1523132761126403,0.9704654160799058,1.103448275862069,1.0347403132767443,0.8699989991509888
2020-04-13,North,Dairy Products,612261.48,21,97006.17,0.24285714285714283,29155.30857142857,0.1584391198348784,1.5933932971703162,1.435897435897436,1.7305278771089383,0.9447135072258961
2020-04-20,North,Dairy Products,473852.5,15,75036.08,0.21466666666666667,31590.166666666668,0.15835324283400426,1.1420155686376054,0.96,1.2200694511713601,0.8585879606606165
2020-04-27,North,Dairy Products,277226.62,12,36130.14,0.26,23102.218333333334,0.13032709485113658,0.6646056480337981,0.7804878048780488,0.5819990821831107,1.0714356028261516
2020-05-04,North,Dairy Products,190730.47,9,24416.8,0.23777777777777778,21192.274444444443,0.1280173010636423,0.4930875984227764,0.6206896551724138,0.4252294327025524,0.9714321612622782
2020-05-11,North,Dairy Products,452165.14,17,66591.37,0.25882352941176473,26597.94941176471,0.1472722333260808,1.1946778296894496,1.182608695652174,1.205223383893215,1.0564546528059398
2020-05-18,North,Dairy Products,342614.36,16,47575.81,0.22625,21413.3975,0.13886110903232426,0.8914508164725048,1.0847457627118644,0.8251696658486151,0.9359983921286732
2020-05-25,North,Dairy Products,548515.11,21,82130.27,0.24857142857142855,26119.76714285714,0.14973201011727827,1.364494502669012,1.3548387096774193,1.3805798084142937,1.0504789836136403
2020-06-01,North,Dairy Products,227943.22,9,28952.14,0.2,25327.024444444443,0.12701470129271666,0.5594715996209373,0.5669291338582677,0.4785177425953665,0.836515339531696
2020-06-08,North,Dairy Products,374608.31,16,61042.49,0.315,23413.019375,0.1629501758783728,0.9589024880068655,1.0666666666666667,1.0666198263065438,1.3340769257290341
2020-06-15,North,Dairy Products,195237.18,10,27187.620000000003,0.262,19523.718,0.13925431621169698,0.5408876909298326,0.6956521739130435,0.5155577089048394,1.068793700789651
2020-06-22,North,Dairy Products,357265.56,16,58642.92,0.23625000000000002,22329.0975,0.16414378144929503,1.0954696098401941,1.1636363636363636,1.2543046666408573,0.9410369472261019
2020-06-29,North,Dairy Products,256978.95,10,36290.64,0.251,25697.895,0.141220282828613,0.7645113187158274,0.7017543859649122,0.7321469325798681,1.0117537082153167
2020-07-06,North,Dairy Products,195624.97,8,33121.31,0.275,24453.12125,0.16931023682712895,0.5679904013454544,0.5565217391304348,0.6487803064964148,1.1011589929736971
2020-07-13,North,Dairy Products,365174.99,14,54488.54,0.26285714285714284,26083.927857142855,0.14921213525603164,1.169126919731947,1.0566037735849056,1.1625982815530458,1.0440827038337412
2020-07-20,North,Dairy Products,519734.3,21,67986.82,0.260952380952381,24749.25238095238,0.1308107238640975,1.6490678485359116,1.6153846153846154,1.42434493553629,1.018013781733108
2020-07-27,North,Dairy Products,291322.67,12,47848.37,0.31583333333333335,24276.889166666664,0.16424526797039174,0.9350123431763621,0.9230769230769231,1.040995290668405,1.2247182582502871
2020-08-03,North,Dairy Products,664216.81,26,93007.76,0.23384615384615384,25546.800384615388,0.14002620620215858,2.078969018343429,1.9439252336448598,1.9245869551154187,0.8585870684905255
2020-08-10,North,Dairy Products,580504.69,23,88359.29,0.2734782608695652,25239.334347826083,0.15221115612347594,1.6320320001638482,1.5726495726495726,1.688767944916213,1.0429448446616045
2020-08-17,North,Dairy Products,291764.27,14,49676.98,0.22785714285714284,20840.305,0.170264097108258,0.7224518964199258,0.8615384615384616,0.8283886263481492,0.8642339351084956
2020-08-24,North,Dairy Products,357255.38,14,44465.47,0.23,25518.24142857143,0.12446410184221718,0.9029234169614327,0.875,0.7556055463817674,0.8758466376872275
2020-08-31,North,Dairy Products,231323.19,9,34361.32,0.30444444444444446,25702.576666666668,0.1485424785988815,0.5666911465112081,0.5454545454545454,0.5739387291328316,1.171039025372947
2020-09-07,North,Dairy Products,360018.19,13,46633.66,0.3007692307692308,27693.706923076923,0.12953139951067474,0.8724286638554679,0.7819548872180451,0.7769127742078705,1.1407525577900448
2020-09-14,North,Dairy Products,517539.02,17,66908.61,0.3288235294117647,30443.471764705882,0.12928225199328933,1.2561095062875829,1.0303030303030303,1.1332287207635978,1.225135794391715
2020-09-21,North,Dairy Products,126696.84,9,15715.51,0.2088888888888889,14077.426666666666,0.12404026809192716,0.3077085257988977,0.5625,0.2667820109881254,0.7544342250379568
2020-09-28,North,Dairy Products,298960.78,11,45052.770000000004,0.20454545454545456,27178.25272727273,0.15069792766797035,0.7642834451242911,0.704,0.8207667639957863,0.7762239445028971
2020-10-05,North,Dairy Products,374819.82,14,55577.26,0.23428571428571426,26772.844285714287,0.14827727092980303,1.084837521538407,1.018181818181818,1.1366259600181108,0.9016160508194302
2020-10-12,North,Dairy Products,381184.04,16,47316.92,0.2825,23824.0025,0.12413143005672536,1.1919555780644395,1.2673267326732673,1.05620606376969,1.1080525780928006
2020-10-19,North,Dairy Products,325180.01,16,41983.5,0.260625,20323.750625,0.1291084897869337,0.9824921716249528,1.2427184466019416,0.9433659132202676,0.9955796918974845
2020-10-26,North,Dairy Products,558501.58,25,84432.54,0.24559999999999998,22340.063199999997,0.1511769044592497,1.708137496222888,1.9047619047619047,1.9105110443500777,0.9246629965423143
2020-11-02,North,Dairy Products,322806.88,11,42826.91,0.23272727272727273,29346.08,0.13267037555085567,0.8775204031038388,0.7272727272727273,0.8488544333335474,0.901153970022512
2020-11-09,North,Dairy Products,413076.64,17,65334.770000000004,0.25,24298.625882352942,0.15816621825915889,1.137290726612078,1.1428571428571428,1.3073032306370846,1.001003075222111
2020-11-16,North,Dairy Products,410061.18,19,74856.33,0.20157894736842105,21582.16736842105,0.1825491747353407,1.1710903543865048,1.2773109243697478,1.5037423898311817,0.8402745044638529
2020-11-23,North,Dairy Products,400398.57,19,58005.88,0.28210526315789475,21073.608947368422,0.1448703475639286,1.038448414292653,1.178294573643411,1.0145743701640426,1.1804417087413568
2020-11-30,North,Dairy Products,280550.32,13,42409.32,0.2569230769230769,21580.793846153847,0.15116475361710513,0.7044514526535718,0.7591240875912408,0.7213479796309054,1.0331565707504926
2020-12-07,North,Dairy Products,397334.13,16,52801.92,0.27,24833.383125,0.13289047180517816,1.0281114452373172,0.9411764705882353,0.9239864795769993,1.073526869060648
2020-12-14,North,Dairy Products,361442.25,14,50662.57,0.2957142857142857,25817.303571428572,0.14016781380704663,0.9303804299231627,0.8235294117647058,0.8760391981717025,1.183117688930091
2020-12-21,North,Dairy Products,686952.99,25,108298.2,0.23199999999999998,27478.119599999998,0.1576500889820714,1.7478766131574466,1.492537313432836,1.8381710454224198,0.9121967182436717
2020-12-28,North,Dairy Products,462808.5,20,65708.49,0.264,23140.425,0.14197770784244457,1.1313457264261202,1.1940298507462686,1.0615352833090905,1.045001957421249
2021-01-04,North,Dairy Products,594209.44,21,91374.01,0.2619047619047619,28295.687619047618,0.15377408006173715,1.3929676143866958,1.1748251748251748,1.4109705752892405,1.0209112074031657
2021-01-11,North,Dairy Products,398650.98,15,59977.47,0.24066666666666667,26576.732,0.15045107878575892,0.8874299243873831,0.8163265306122449,0.8818324127220352,0.9327142574554442
2021-01-18,North,Dairy Products,496056.48,17,68717.4,0.26294117647058823,29179.79294117647,0.13852737091550543,1.1077797992767413,0.951048951048951,1.0387374780783822,1.0001023895587884
2021-01-25,North,Dairy Products,519785.42,21,69147.48,0.27285714285714285,24751.686666666665,0.1330308187559397,1.1305811868792166,1.1914893617021276,1.0245031487951703,1.047360879355371
2021-02-01,North,Dairy Products,330353.21,16,46157.67,0.26625,20647.075625,0.1397221779682419,0.6746652111725628,0.8590604026845637,0.6516136917356609,1.0142451282461686
2021-02-08,North,Dairy Products,498124.08,17,72499.28,0.25823529411764706,29301.416470588236,0.14554462012757946,1.0349933239690636,0.912751677852349,1.0356239425705822,0.985473841389781
2021-02-15,North,Dairy Products,619227.16,20,93491.91,0.251,30961.358,0.15098160423066714,1.2425107759931544,1.0526315789473684,1.285377191173438,0.9752993576628931
2021-02-22,North,Dairy Products,634462.99,19,101184.42,0.24,33392.78894736842,0.15948041350686193,1.2950816860845717,1.034013605442177,1.4274605676923375,0.9240298101528825
2021-03-01,North,Dairy Products,329973.46,16,44983.29,0.226875,20623.34125,0.136323963751509,0.6452876368276267,0.8767123287671232,0.5972392913553147,0.8837040408741504
2021-03-08,North,Dairy Products,341043.61,16,53271.37,0.229375,21315.225625,0.1562010500651222,0.7129892842789883,0.9078014184397163,0.7662755098848365,0.9089444332191825
2021-03-15,North,Dairy Products,443478.76,18,63807.61,0.28611111111111115,24637.70888888889,0.14387974296672065,0.9413120774603434,1.0140845070422535,0.9290349624559211,1.1401497208112208
2021-03-22,North,Dairy Products,497021.06,21,73506.81,0.21619047619047618,23667.669523809524,0.14789475922810996,1.069883862704425,1.1748251748251748,1.0799045210440026,0.8516869984070411
2021-03-29,North,Dairy Products,454104.26,18,57877.93,0.30944444444444447,25228.014444444445,0.12745515754465725,0.9835258661640964,1.006993006993007,0.8435442689661601,1.25405739824666
2021-04-05,North,Dairy Products,372905.99,13,56725.92,0.2976923076923077,28685.076153846152,0.1521185540623791,0.7814796121054444,0.7172413793103448,0.8094702992897432,1.1805975997912903
2021-04-12,North,Dairy Products,264563.94,14,32723.36,0.3392857142857143,18897.424285714285,0.1236879069762871,0.5732359050840152,0.7943262411347518,0.4804757925155299,1.3197360349828005
2021-04-19,North,Dairy Products,239928.49,13,34207.27,0.20692307692307693,18456.03769230769,0.14257277241231334,0.5751001720850024,0.7703703703703704,0.5653151516820408,0.7717504146544688
2021-04-26,North,Dairy Products,241880.02000000002,9,34742.18,0.26555555555555554,26875.55777777778,0.14363393884290235,0.6575016285059905,0.5581395348837209,0.6663511574919188,1.0059412523532663
2021-05-03,North,Dairy Products,379743.77,19,59343.32,0.22526315789473686,19986.51421052632,0.1562720041463748,1.064108149095963,1.2459016393442623,1.1668478130631126,0.8379633410685593
2021-05-10,North,Dairy Products,507931.08999999997,20,77732.33,0.231,25396.5545,0.1530371570679007,1.4042755742311146,1.28,1.5059501945103144,0.8609501078630365
2021-05-17,North,Dairy Products,637342.1,24,90721.32,0.29458333333333336,26555.920833333334,0.14234320940041464,1.723665072837043,1.5118110236220472,1.7002578274537044,1.1268612777620501
2021-05-24,North,Dairy Products,413561.67,15,56773.409999999996,0.24000000000000002,27570.778,0.1372791874063184,1.067807165974192,0.9230769230769231,1.022774714184222,0.884895555932245
2021-05-31,North,Dairy Products,465865.59,17,68687.48,0.25588235294117645,27403.85823529412,0.14744055254220426,1.2188027872735074,1.0708661417322836,1.2404924578149479,0.9746492203924426
2021-06-07,North,Dairy Products,415062.73,16,63823.7,0.28875,25941.420625,0.15376880501894255,1.0538543456417602,0.9770992366412213,1.1223459609790651,1.122180053922034
2021-06-14,North,Dairy Products,442956.08,17,74079.86,0.18529411764705883,26056.24,0.16723974078874818,1.0734050359428542,1.0225563909774436,1.2193437616254157,0.7382392099513669
2021-06-21,North,Dairy Products,425556.08,17,76309.76,0.25823529411764706,25032.710588235295,0.1793177529034481,0.9714941121417894,0.9927007299270073,1.1608174578002508,1.0400506939680723
2021-06-28,North,Dairy Products,336130.44,14,47793.01,0.265,24009.317142857144,0.14218590259186287,0.7291294973794211,0.7724137931034483,0.6737682784172406,1.071243636120916
2021-07-05,North,Dairy Products,321263.65,12,44498.729999999996,0.21166666666666667,26771.970833333336,0.13851156207681756,0.7052203720300324,0.6857142857142857,0.6403606326202503,0.838804926376316
2021-07-12,North,Dairy Products,436118.26,20,71283.02,0.261,21805.913,0.16344883151647904,1.0090254776189918,1.2121212121212122,1.0910236248914194,1.0443071491615181
2021-07-19,North,Dairy Products,226788.13,9,33488.55,0.27888888888888885,25198.681111111113,0.14766447432676483,0.5571309570401115,0.5625,0.5323575724357668,1.1349470154693717
2021-07-26,North,Dairy Products,471712.96,17,76821.98,0.23823529411764705,27747.82117647059,0.16285747162850897,1.2293231673854332,1.1147540983606556,1.280462074549699,0.9506988011120827
2021-08-02,North,Dairy Products,271820.92,13,43797.77,0.2792307692307692,20909.301538461536,0.16112729660395528,0.7070411013036975,0.8524590163934426,0.7178511735569171,1.1241908236448923
2021-08-09,North,Dairy Products,538400.33,20,77909.59,0.284,26920.016499999998,0.14470568768039202,1.4688586804536319,1.3445378151260505,1.3315810698458197,1.148895762872809
2021-08-16,North,Dairy Products,291731.15,11,49886.79,0.2081818181818182,26521.013636363637,0.17100261662150235,0.7708092722668548,0.7213114754098361,0.8457136720280789,0.8021428056467135
2021-08-23,North,Dairy Products,406833.08999999997,17,72808.19,0.19294117647058823,23931.358235294116,0.17896329425907812,1.124638264562238,1.1724137931034482,1.3075025864268845,0.7617840259834444
2021-08-30,North,Dairy Products,496638.65,20,76388.35,0.2405,24831.932500000003,0.15381072334986415,1.3401529423615253,1.3445378151260505,1.2988603355336987,0.9845740108755218
2021-09-06,North,Dairy Products,249319.18,11,26433.45,0.3527272727272727,22665.38,0.10602252903286463,0.6351993041981722,0.6929133858267716,0.42092801318767487,1.4230204557968917
2021-09-13,North,Dairy Products,384874.27,16,68521.19,0.1875,24054.641875,0.1780352581116945,1.0425802041897372,1.0847457627118644,1.198093949907665,0.7229942768818591
2021-09-20,North,Dairy Products,431685.45,20,55872.19,0.227,21584.2725,0.12942801292005557,1.1099700094546365,1.28,0.9074445480354757,0.9156381016301762
2021-09-27,North,Dairy Products,322607.7,12,52095.93,0.2891666666666667,26883.975000000002,0.16148383935039368,0.8403148651850388,0.75,0.883697959312453,1.1730417210995645
2021-10-04,North,Dairy Products,419767.16000000003,13,64182.69,0.2030769230769231,32289.781538461542,0.15290069380367916,1.0756055954853985,0.8188976377952756,1.0698994456692892,0.8196778527510785
2021-10-11,North,Dairy Products,242892.53,11,43307.83,0.2009090909090909,22081.13909090909,0.17830037836075074,0.6469679660600395,0.7333333333333333,0.7431809920436094,0.8454462788622381
2021-10-18,North,Dairy Products,335361.42,17,45735.04,0.21352941176470588,19727.142352941177,0.13637537675025352,0.9080332323024509,1.1333333333333333,0.7960672380759836,0.9020045595607328
2021-10-25,North,Dairy Products,495372.47,20,70977.72,0.26,24768.623499999998,0.14328151905575215,1.3745329806982116,1.3333333333333333,1.312771377279989,1.0864969832838383
2021-11-01,North,Dairy Products,290440.79,11,42574.63,0.2918181818181818,26403.70818181818,0.14658626290060703,0.8062536173866881,0.7333333333333333,0.7974157698275665,1.2071638395374475
2021-11-08,North,Dairy Products,276603.77,15,37781.69,0.22933333333333333,18440.251333333334,0.13659137762294418,0.7570403027361814,1.0,0.6818765439050513,0.9795335814435229
2021-11-15,North,Dairy Products,305546.72,12,36635.62,0.3183333333333333,25462.226666666666,0.11990185985305293,0.868421709981417,0.8067226890756303,0.7104612509433307,1.3299676048092495
2021-11-22,North,Dairy Products,425780.49,15,50313.43,0.25266666666666665,28385.365999999998,0.11816753275848783,1.2669245502933328,1.0810810810810811,1.0234337589340619,1.0075598855318977
2021-11-29,North,Dairy Products,334210.9,12,55561.86,0.26666666666666666,27850.908333333336,0.16624789915589228,0.9577048443559198,0.8421052631578947,1.1353385934129425,1.0830934352566879
2021-12-06,North,Dairy Products,367112.42,14,55072.39,0.22999999999999998,26222.315714285713,0.1500150553337313,1.0852448064166396,0.9911504424778761,1.1506741582952416,0.9049521460000685
2021-12-13,North,Dairy Products,294714.43,13,42820.65,0.19230769230769232,22670.34076923077,0.14529539663191926,0.8329887295034691,0.896551724137931,0.8680175702981952,0.745975869076847
2021-12-20,North,Dairy Products,458327.55,15,80802.52,0.24066666666666667,30555.17,0.17629863184091815,1.314303559612556,1.0714285714285714,1.650133958159126,0.9432702596834556
2021-12-27,North,Dairy Products,778952.48,27,131567.38999999998,0.20814814814814817,28850.091851851852,0.1689029733880557,2.263790431681149,2.0186915887850465,2.6211071996984576,0.8236182257020466
2022-01-03,North,Dairy Products,284135.71,10,36721.6,0.263,28413.571000000004,0.12923965101042736,0.7012993596949345,0.6504065040650406,0.5988573567254513,1.0855866913819439
2022-01-10,North,Dairy Products,332936.39,18,43671.62,0.2222222222222222,18496.466111111113,0.131171062436281,0.8198433092144386,1.2203389830508475,0.7137409609478298,0.9016064199000718
2022-01-17,North,Dairy Products,569677.15,26,74761.0,0.22923076923076924,21910.659615384615,0.1312339805098379,1.3910806476160151,1.6774193548387097,1.2045319343914282,0.9776977138751722
2022-01-24,North,Dairy Products,448670.08,15,78150.37,0.22333333333333333,29911.338666666667,0.17418226327906686,1.0495000853828294,0.8888888888888888,1.200053982978931,0.9645966926970777
2022-01-31,North,Dairy Products,459955.6,15,69995.27,0.312,30663.706666666665,0.1521783189507857,1.0410574377944704,0.8695652173913043,1.0301611461199467,1.3798373671303945
2022-02-07,North,Dairy Products,315676.69,12,46559.03,0.20750000000000002,26306.390833333335,0.14748960399958577,0.6962107379971026,0.6906474820143885,0.666926820338297,0.8778847356296209
2022-02-14,North,Dairy Products,240400.33000000002,12,36019.98,0.2608333333333333,20033.360833333336,0.1498333217762222,0.5271457818260574,0.6956521739130435,0.5125312684088755,1.0947302969995134
2022-02-21,North,Dairy Products,510888.81,20,75298.19,0.2465,25544.4405,0.1473866495529624,1.1914369175415271,1.1851851851851851,1.1641508820645452,1.0237413476897592
2022-02-28,North,Dairy Products,389983.74,17,52438.869999999995,0.2423529411764706,22940.22,0.13446424715040683,0.9865698091308792,1.0625,0.9096527047550891,0.9868696576452957
2022-03-07,North,Dairy Products,359768.93,17,55446.090000000004,0.2576470588235294,21162.878235294116,0.15411583762944733,0.8806564200962209,1.0074074074074073,0.9301195088647837,1.0602909070501012
2022-03-14,North,Dairy Products,531743.56,20,80971.87,0.26,26587.178000000004,0.15227616484908627,1.2910230477931384,1.1940298507462686,1.325590993327178,1.050824843095218
2022-03-21,North,Dairy Products,373717.6,13,62769.99,0.2053846153846154,28747.507692307692,0.16796102190531031,0.9179184101439036,0.8125,1.0147111519048662,0.8173834291071668
2022-03-28,North,Dairy Products,248959.04,10,36757.25,0.313,24895.904000000002,0.14764376501451804,0.6258917856307591,0.6349206349206349,0.6132605535244902,1.2568905935273789
2022-04-04,North,Dairy Products,307178.98,12,46348.979999999996,0.265,25598.248333333333,0.1508859102273209,0.8271010168592936,0.7933884297520661,0.8308851001118694,1.0636067176515236
2022-04-11,North,Dairy Products,224385.21,10,36670.35,0.296,22438.521,0.16342587820293503,0.6059059082956926,0.6611570247933884,0.6576885945968268,1.1547175473255145
2022-04-18,North,Dairy Products,337184.64,14,49912.72,0.31714285714285717,24084.617142857143,0.14802785797122905,0.9154460861364799,0.9411764705882353,0.8938892740453421,1.216339023946938
2022-04-25,North,Dairy Products,384635.34,13,60546.49,0.2353846153846154,29587.333846153848,0.15741270679912042,1.1096897254617755,0.9203539823008849,1.149663867596616,0.8731986710421721
2022-05-02,North,Dairy Products,579823.28,23,93296.86,0.2765217391304348,25209.707826086957,0.16090568146901588,1.6760481971697012,1.688073394495413,1.7380848110539953,1.029129119988603
2022-05-09,North,Dairy Products,470750.55,16,72314.29,0.27875,29421.909375,0.15361488159705813,1.260533386749182,1.1130434782608696,1.238060941950375,1.0283919998801374
2022-05-16,North,Dairy Products,381543.92,15,48756.3,0.25866666666666666,25436.261333333332,0.12778686133958053,1.0429560691593536,1.0810810810810811,0.8504928067090765,0.9461177006467968
2022-05-23,North,Dairy Products,372362.57,15,60137.79,0.29933333333333334,24824.171333333335,0.16150331651218328,1.015144041991276,1.0619469026548674,1.0820935987780926,1.0688253232659828
2022-05-30,North,Dairy Products,606730.21,22,102387.01000000001,0.20863636363636362,27578.64590909091,0.16875212130940376,1.5873305360238512,1.4915254237288136,1.7502659600723771,0.7495471079533162
2022-06-06,North,Dairy Products,371621.45999999996,13,57034.06,0.28384615384615386,28586.26615384615,0.15347353729249114,0.8854940608903803,0.8125,0.8707127667071719,1.046227428548003
2022-06-13,North,Dairy Products,208662.0,10,35785.83,0.192,20866.2,0.17150142335451593,0.4763086361468298,0.6106870229007634,0.5258895203531497,0.7116772473497888
2022-06-20,North,Dairy Products,243479.31,14,40145.66,0.2192857142857143,17391.379285714287,0.1648832502441378,0.5769430876630547,0.8818897637795275,0.6056766676291531,0.862845985804266
2022-06-27,North,Dairy Products,453139.37,15,77914.65,0.20466666666666666,30209.291333333334,0.17194411953214306,1.1206011993978435,0.9375,1.2225314587714455,0.811750563675662
2022-07-04,North,Dairy Products,331499.07,16,54544.55,0.206875,20718.691875,0.1645390739708561,0.8532000168748768,1.0666666666666667,0.8824629745626068,0.8508188611435438
2022-07-11,North,Dairy Products,417212.3,14,62140.43,0.2285714285714286,29800.87857142857,0.1489419894859284,1.1241683337078037,0.9333333333333333,1.042830584101286,0.9761179557633002
2022-07-18,North,Dairy Products,403094.33999999997,20,61367.86,0.238,20154.716999999997,0.1522419292714455,1.0732345889288233,1.3445378151260505,1.0017402926703378,1.0329778950700936
2022-07-25,North,Dairy Products,423024.07,14,58772.49,0.27785714285714286,30216.005,0.1389341509574148,1.1148942897553311,0.9032258064516129,0.9569727919713432,1.2474776569950834
2022-08-01,North,Dairy Products,289508.51,11,38548.35,0.32545454545454544,26318.955454545456,0.13315100823806525,0.8121619229902929,0.7586206896551724,0.6888161510982452,1.4065330890596108
2022-08-08,North,Dairy Products,360036.89,16,60196.68,0.254375,22502.305625,0.16719586706795517,1.0399607856527644,1.1228070175438596,1.1219739107108335,1.0751776366894064
2022-08-15,North,Dairy Products,216293.08,11,30343.0,0.33272727272727276,19663.00727272727,0.1402865038493141,0.5923821558460928,0.7333333333333333,0.535113730295176,1.361484285349729
2022-08-22,North,Dairy Products,291836.75,11,37083.94,0.23090909090909092,26530.613636363636,0.127070836692089,0.8067896344581826,0.7521367521367521,0.6684380285056818,0.8930377399063161
2022-08-29,North,Dairy Products,407115.54000000004,15,51039.57,0.25866666666666666,27141.036000000004,0.12536875895231117,1.1919188832521117,1.0619469026548674,1.013199244759208,0.9878573048620894
2022-09-05,North,Dairy Products,554158.16,21,73529.67,0.29047619047619044,26388.483809523812,0.13268715559471325,1.5787298774553018,1.5,1.4724622490865409,1.0825731784327344
2022-09-12,North,Dairy Products,412291.83999999997,20,61891.93,0.254,20614.591999999997,0.15011679590845164,1.1199522249294307,1.3445378151260505,1.2050563670951797,0.9200957060896858
