order_date,region,category,revenue,orders,units_sold,profit,avg_discount_rate,avg_order_value,profit_margin,revenue_ratio,orders_ratio,profit_ratio,discount_ratio
2020-05-17,East,Sessional Fruits & Vegetables,57635.35,2,12,12526.69,0.02,28817.675,0.21734386969108369,0.9107469189329742,0.7837837837837838,1.3565341921671703,0.07634760097409007
2020-05-19,East,Sessional Fruits & Vegetables,37431.229999999996,3,12,7387.5,0.2733333333333334,12477.076666666666,0.19736193547473596,0.6160366574117502,1.2083333333333333,0.8440354473810405,1.0681399631675876
2020-05-20,East,Sessional Fruits & Vegetables,7713.49,1,10,2101.4,0.03,7713.49,0.2724318045398387,0.12441481303929156,0.3972602739726028,0.23257569512504161,0.11867412358477698
2020-05-21,East,Sessional Fruits & Vegetables,43753.9,1,1,7424.09,0.41,43753.9,0.16967836010047105,0.7167526740989615,0.40579710144927533,0.8384921103911952,1.6350947158524427
2020-05-22,East,Sessional Fruits & Vegetables,18819.47,2,17,4019.62,0.145,9409.735,0.21358837416781662,0.30620416062145905,0.8,0.4464578554279925,0.5953661159448627
2020-05-23,East,Sessional Fruits & Vegetables,34611.27,1,10,3491.66,0.11,34611.27,0.10088216930496917,0.5791443228922238,0.40579710144927533,0.39122921907604225,0.4731667349446948
2020-05-25,East,Sessional Fruits & Vegetables,63716.85,2,13,9278.119999999999,0.34,31858.425,0.14561485698053184,1.109381717077932,0.835820895522388,1.0612664016122229,1.4934895152434242
2020-05-28,East,Sessional Fruits & Vegetables,72706.86,2,6,11717.76,0.115,36353.43,0.16116443482774528,1.2972331695591857,0.8615384615384615,1.3833372797351255,0.5175323457716108
2020-05-29,East,Sessional Fruits & Vegetables,27299.469999999998,2,11,4080.3599999999997,0.295,13649.734999999999,0.1494666379970014,0.4830209562425239,0.84375,0.47268362660000934,1.3823725087501082
2020-05-30,East,Sessional Fruits & Vegetables,193662.43,5,33,32672.82,0.136,38732.486,0.168710162316976,3.530675544100141,2.1311475409836063,3.8651624188599563,0.6466124165676146
2020-05-31,East,Sessional Fruits & Vegetables,60468.74,2,10,7539.32,0.42000000000000004,30234.37,0.12468128160103882,1.1080203671329343,0.8666666666666667,0.8754995585483512,2.065508653573343
2020-06-02,East,Sessional Fruits & Vegetables,69703.75,4,21,8041.46,0.36,17425.9375,0.11536624643580869,1.3221282969739891,1.793103448275862,0.9674791849736631,1.7366028634156898
2020-06-03,East,Sessional Fruits & Vegetables,120.39,1,2,8.84,0.5,120.39,0.07342802558352023,0.0023178017032503702,0.4727272727272727,0.001095706930241454,2.312412913936735
2020-06-04,East,Sessional Fruits & Vegetables,85100.18,4,23,14804.84,0.23,21275.045,0.17396954977063506,1.6446233110556339,1.8867924528301885,1.8458738407587514,1.071395298282662
2020-06-05,East,Sessional Fruits & Vegetables,108668.70000000001,3,6,18795.72,0.12666666666666668,36222.9,0.17296351203244356,2.1806410998586165,1.4150943396226414,2.4383875059708693,0.5747821878025169
2020-06-06,East,Sessional Fruits & Vegetables,48779.149999999994,2,12,6694.539999999999,0.25,24389.574999999997,0.13724183385729352,1.0125460166384925,0.9615384615384615,0.8906835470091837,1.0657647928153242
2020-06-07,East,Sessional Fruits & Vegetables,44527.850000000006,2,17,10623.63,0.195,22263.925000000003,0.23858394240907652,0.9016892336379526,0.9433962264150942,1.3699582452513897,0.8365269118572328
2020-06-08,East,Sessional Fruits & Vegetables,18587.44,1,6,3744.55,0.2,18587.44,0.2014559293802697,0.35440395299450694,0.4629629629629629,0.45098646507064033,0.8929634480295273
2020-06-09,East,Sessional Fruits & Vegetables,193525.41,5,24,24169.58,0.32199999999999995,38705.082,0.12489098976718355,3.6276651824622217,2.2727272727272725,2.871363711661698,1.4585094818214757
2020-06-10,East,Sessional Fruits & Vegetables,94438.23999999999,4,18,16623.91,0.2475,23609.559999999998,0.17602943468662696,1.7714453474690652,1.7857142857142856,1.9313862939424131,1.0828034766376944
2020-06-11,East,Sessional Fruits & Vegetables,49199.97,4,21,6999.349999999999,0.1775,12299.9925,0.1422632981280273,0.9166257022912817,1.7857142857142856,0.8034433822395709,0.7834108162184428
2020-06-12,East,Sessional Fruits & Vegetables,29838.85,2,14,4753.64,0.25,14919.425,0.15931042918879249,0.5136065929909317,0.8771929824561404,0.5209428987124832,1.0635884054682625
2020-06-13,East,Sessional Fruits & Vegetables,44934.15,3,11,10707.17,0.10666666666666667,14978.050000000001,0.23828580266901678,0.7370892347162694,1.293103448275862,1.113220886674104,0.45066614088950235
2020-06-14,East,Sessional Fruits & Vegetables,170188.01,8,32,28920.899999999998,0.29375,21273.50125,0.16993500305926368,2.8490840781489917,3.3333333333333335,3.0643119299571793,1.2129073992512664
2020-06-16,East,Sessional Fruits & Vegetables,137991.71,5,19,22029.49,0.182,27598.341999999997,0.15964357569016285,2.3170768181558614,2.0161290322580645,2.2786893527735246,0.8101371001246365
2020-06-17,East,Sessional Fruits & Vegetables,13060.64,1,1,2392.79,0.21,13060.64,0.1832061828516826,0.20223711977119252,0.3731343283582089,0.22680725893940737,0.9436647144290827
2020-06-18,East,Sessional Fruits & Vegetables,137275.89,4,24,12360.199999999999,0.3075,34318.9725,0.0900391175755626,2.091250614157274,1.4545454545454546,1.1536877020568823,1.3289116309779263
2020-06-19,East,Sessional Fruits & Vegetables,75467.32,2,11,12280.5,0.17500000000000002,37733.66,0.1627260647390155,1.0938696354823936,0.6956521739130435,1.1053958727191777,0.7348545600349932
2020-06-20,East,Sessional Fruits & Vegetables,43176.55,2,9,6514.57,0.27,21588.275,0.15088213393612968,0.6468016577781507,0.7142857142857143,0.6053914114277044,1.1391603965965824
2020-06-21,East,Sessional Fruits & Vegetables,32669.170000000002,2,4,6771.18,0.22000000000000003,16334.585000000001,0.20726513713081782,0.4617699836751188,0.7042253521126761,0.6178179545552092,0.922883311193456
2020-06-22,East,Sessional Fruits & Vegetables,80987.99,2,11,10156.29,0.275,40493.995,0.12540489028064533,1.102509436375456,0.6944444444444444,0.8934894874233422,1.126202989557027
2020-06-24,East,Sessional Fruits & Vegetables,88789.56,4,20,13067.38,0.18,22197.39,0.14717248289100654,1.200041201934138,1.36986301369863,1.142186003694187,0.7450845119006554
2020-06-26,East,Sessional Fruits & Vegetables,28813.59,2,8,2621.3399999999997,0.29,14406.795,0.09097582078456727,0.37990685079921416,0.6756756756756757,0.22390719359708144,1.1684910348532669
2020-06-27,East,Sessional Fruits & Vegetables,45546.49,1,7,6838.65,0.34,45546.49,0.15014658648778423,0.59269257090953,0.32894736842105265,0.5766714825430188,1.4062176880126835
2020-06-28,East,Sessional Fruits & Vegetables,207001.46,7,42,28185.58,0.2414285714285714,29571.63714285714,0.1361612618577666,2.6936922583809695,2.3026315789473686,2.3767586007376984,0.9985327280426197
2020-06-29,East,Sessional Fruits & Vegetables,32797.89,2,17,5973.74,0.225,16398.945,0.18213793631236644,0.43730923445801434,0.6666666666666666,0.5192956431183929,0.9235019404064987
2020-06-30,East,Sessional Fruits & Vegetables,19149.47,2,12,3184.4300000000003,0.21000000000000002,9574.735,0.1662933752213508,0.2589352073237537,0.6753246753246753,0.28141235897717926,0.8323699421965318
2020-07-01,East,Sessional Fruits & Vegetables,111847.95999999999,3,23,23010.620000000003,0.22999999999999998,37282.65333333333,0.20573124445005528,1.3831221292861284,0.951219512195122,1.8794905375199362,0.9191498705409832
2020-07-02,East,Sessional Fruits & Vegetables,103578.59999999999,4,30,9740.74,0.33,25894.649999999998,0.0940420125392697,1.3869806568361078,1.3164556962025318,0.8684588488630172,1.3009832467178477
2020-07-03,East,Sessional Fruits & Vegetables,42701.74,3,23,5909.33,0.34,14233.913333333332,0.13838616412352284,0.5842351080134709,0.9873417721518988,0.5348475116658261,1.384492328574545
2020-07-04,East,Sessional Fruits & Vegetables,113884.18,3,17,16612.02,0.26333333333333336,37961.39333333333,0.14586767011888746,1.5281242091630236,0.9878048780487805,1.4455715059636312,1.0748279976460469
2020-07-05,East,Sessional Fruits & Vegetables,113352.72,4,24,14234.87,0.4375,28338.18,0.12558031249713286,1.4958112205978755,1.3170731707317072,1.2319657425484936,1.793846415290134
2020-07-06,East,Sessional Fruits & Vegetables,96531.18,3,23,16992.19,0.22666666666666668,32177.059999999998,0.17602799427086668,1.2478631518618122,0.9642857142857143,1.443301992049319,0.9525274179592034
2020-07-07,East,Sessional Fruits & Vegetables,127037.0,5,16,16507.42,0.26,25407.4,0.1299418279713784,1.6198893338511566,1.6265060240963856,1.39419974559706,1.086965738312003
2020-07-08,East,Sessional Fruits & Vegetables,114853.23,7,37,15244.81,0.33428571428571424,16407.604285714286,0.13273296710941435,1.4612976176563723,2.25,1.3061962962226032,1.3333544373921713
2020-07-09,East,Sessional Fruits & Vegetables,78303.42,3,18,14411.17,0.23666666666666666,26101.14,0.1840426637814798,0.9743432356911322,0.9529411764705882,1.1956954586252342,0.9472497180804411
2020-07-10,East,Sessional Fruits & Vegetables,100999.38,5,27,16454.33,0.312,20199.876,0.16291515848909172,1.2107155617969136,1.5340909090909092,1.3409708766699961,1.2368508908236338
2020-07-11,East,Sessional Fruits & Vegetables,73037.56,3,19,9599.93,0.29000000000000004,24345.853333333333,0.1314382627240012,0.8396412327263735,0.8617021276595744,0.7561145742467773,1.1274085476121505
2020-07-12,East,Sessional Fruits & Vegetables,37723.79,2,7,5137.54,0.42500000000000004,18861.895,0.13618833102400368,0.45604664920206706,0.5869565217391304,0.41650191379957036,1.672789874753351
2020-07-13,East,Sessional Fruits & Vegetables,47104.060000000005,2,6,5154.21,0.2,23552.030000000002,0.10942177808027587,0.5677776977571549,0.5806451612903225,0.41806622732217263,0.7798624924996691
2020-07-14,East,Sessional Fruits & Vegetables,63201.95,3,22,7329.860000000001,0.4166666666666667,21067.316666666666,0.11597521911903036,0.7537948616850972,0.8804347826086957,0.5899278778454258,1.5987386037006148
2020-07-15,East,Sessional Fruits & Vegetables,59423.18,2,11,7275.880000000001,0.365,29711.59,0.12244178113658678,0.7062664088245958,0.5869565217391304,0.5849140702362223,1.3665108923704707
2020-07-16,East,Sessional Fruits & Vegetables,84062.65,4,27,9142.14,0.21000000000000002,21015.6625,0.1087538877254048,0.998162160118736,1.1868131868131868,0.7472998237817016,0.7761667842726331
2020-07-17,East,Sessional Fruits & Vegetables,41516.07,2,10,9261.71,0.01,20758.035,0.22308734906748157,0.5173020943202096,0.627906976744186,0.8100222671266116,0.036348716896704256
2020-07-18,East,Sessional Fruits & Vegetables,24309.85,1,2,1783.51,0.42,24309.85,0.07336573446565899,0.3057420167548449,0.3181818181818182,0.15803700269241794,1.5090373593068303
2020-07-19,East,Sessional Fruits & Vegetables,14316.49,1,9,2278.85,0.13,14316.49,0.15917658588103648,0.18452663652158388,0.3218390804597701,0.2105147442768022,0.46541079626404935
2020-07-20,East,Sessional Fruits & Vegetables,52734.94,2,9,6901.91,0.375,26367.47,0.1308792614536017,0.6709176096216796,0.6363636363636364,0.6234533674795739,1.377763337124005
2020-07-21,East,Sessional Fruits & Vegetables,97223.23999999999,3,15,15365.27,0.3333333333333333,32407.746666666662,0.15804112267807577,1.3038423439420386,0.9882352941176471,1.4369852844363888,1.206863110320219
2020-07-22,East,Sessional Fruits & Vegetables,10018.56,1,1,1350.31,0.2,10018.56,0.1347808467484349,0.13841086598969865,0.3333333333333333,0.13064763648239225,0.7283560273628992
2020-07-23,East,Sessional Fruits & Vegetables,51467.509999999995,3,14,6335.99,0.41333333333333333,17155.836666666666,0.12310659676366703,0.707708868696981,1.0,0.6122117540715055,1.484989108817123
2020-07-24,East,Sessional Fruits & Vegetables,41159.68,2,11,3441.39,0.44,20579.84,0.08361070834369946,0.5485790080532185,0.6588235294117647,0.32294490986062807,1.5581365236427585
2020-07-25,East,Sessional Fruits & Vegetables,43681.13,2,9,6583.74,0.195,21840.565,0.1507227491596486,0.602539836967394,0.6666666666666666,0.636615966847917,0.6971505355096234
2020-07-26,East,Sessional Fruits & Vegetables,127157.25,5,31,13203.55,0.414,25431.45,0.10383639155455154,1.7717345589381763,1.6666666666666667,1.2940031610743055,1.4561174014363312
2020-07-28,East,Sessional Fruits & Vegetables,41703.06,3,19,4092.5,0.3233333333333333,13901.019999999999,0.09813428558959462,0.602245338028044,1.0344827586206897,0.4192226357482332,1.1149150677733717
2020-07-29,East,Sessional Fruits & Vegetables,39102.43,2,9,6020.99,0.22,19551.215,0.1539799444689243,0.5391647279966013,0.6666666666666666,0.5952620384886667,0.7479419454585191
2020-07-30,East,Sessional Fruits & Vegetables,50860.25,2,7,8463.79,0.22,25430.125,0.16641267001243606,0.6924062392324045,0.6516853932584269,0.8275255705326482,0.7519847784541038
2020-07-31,East,Sessional Fruits & Vegetables,55455.19,3,18,5863.63,0.24,18485.063333333335,0.1057363611954084,0.8184735758673719,1.023529411764706,0.6239873729771495,0.8125033006556839
2020-08-01,East,Sessional Fruits & Vegetables,20473.98,2,6,3936.02,0.16,10236.99,0.19224498607500837,0.3012128436950032,0.6823529411764706,0.4187851235324351,0.5419852211131723
2020-08-02,East,Sessional Fruits & Vegetables,88166.33,3,18,14897.91,0.19333333333333336,29388.77666666667,0.16897504977240177,1.2765651951482624,1.023529411764706,1.554990295333759,0.6541347326431233
2020-08-03,East,Sessional Fruits & Vegetables,89405.07,3,16,21391.77,0.07666666666666667,29801.690000000002,0.23926797440010952,1.3320044406466542,1.023529411764706,2.379657105479928,0.25909596650453515
2020-08-06,East,Sessional Fruits & Vegetables,17075.25,3,12,2131.74,0.23666666666666666,5691.75,0.12484385294505204,0.2627824259439233,1.0481927710843373,0.2301090843688196,0.849655286249473
2020-08-07,East,Sessional Fruits & Vegetables,14568.2,1,2,3244.5,0.17,14568.2,0.22271111050095413,0.2303235753251008,0.35443037974683544,0.3570677289634023,0.6230133502860775
2020-08-08,East,Sessional Fruits & Vegetables,6152.64,1,10,787.0,0.27,6152.64,0.12791257086388932,0.09920666038716995,0.35526315789473684,0.08949580240721765,0.9833254114050075
2020-08-09,East,Sessional Fruits & Vegetables,44714.08,2,6,6005.209999999999,0.365,22357.04,0.13430243896329744,0.7716540532317739,0.7297297297297297,0.7269107161950814,1.3335073068893528
2020-08-10,East,Sessional Fruits & Vegetables,38678.03,2,12,4828.95,0.105,19339.015,0.12484994711467984,0.7132023047942063,0.7941176470588235,0.6177640012178865,0.39233324107389983
2020-08-12,East,Sessional Fruits & Vegetables,84155.42,3,13,15558.03,0.21999999999999997,28051.806666666667,0.18487258455842773,1.7009820803023388,1.2857142857142856,2.2465766414047215,0.8123262068651135
2020-08-13,East,Sessional Fruits & Vegetables,54917.63,2,16,5239.99,0.11499999999999999,27458.815,0.09541544309177218,1.1393218893508146,0.8709677419354839,0.7764657864033381,0.43564680572444103
2020-08-14,East,Sessional Fruits & Vegetables,63995.56,2,8,14027.16,0.175,31997.78,0.21918958127720112,1.3166444977885998,0.8666666666666667,2.05964511790182,0.67886805590093
2020-08-15,East,Sessional Fruits & Vegetables,81875.98,2,10,19097.84,0.15,40937.99,0.2332532691517097,1.6365346201670328,0.8524590163934426,2.6485707115278396,0.5801556999057867
2020-08-16,East,Sessional Fruits & Vegetables,77257.76,2,10,9099.91,0.315,38628.88,0.1177863557007089,1.5541235569002108,0.8666666666666667,1.2762414780640725,1.275568476793687
2020-08-17,East,Sessional Fruits & Vegetables,55068.630000000005,2,10,7970.88,0.32999999999999996,27534.315000000002,0.14474447612007052,1.1038601148037839,0.8666666666666667,1.0786172157073297,1.3770597046864967
2020-08-18,East,Sessional Fruits & Vegetables,38751.689999999995,2,7,2615.4399999999996,0.445,19375.844999999998,0.06749228227207639,0.7780960148223954,0.896551724137931,0.33648544241406164,1.875
2020-08-20,East,Sessional Fruits & Vegetables,16365.36,1,5,3436.44,0.11,16365.36,0.20998254850489081,0.3125490452075071,0.4406779661016949,0.42930973617331986,0.44787806023907706
2020-08-21,East,Sessional Fruits & Vegetables,104145.09,4,29,19852.88,0.1875,26036.2725,0.1906271337419748,1.9539141710295906,1.7333333333333334,2.47618833801491,0.7275395483036513
2020-08-22,East,Sessional Fruits & Vegetables,63819.979999999996,3,22,10501.98,0.22,21273.326666666664,0.164556303527516,1.1968479418653526,1.293103448275862,1.3026292620753666,0.8694735732729093
2020-08-23,East,Sessional Fruits & Vegetables,191790.97999999998,6,31,35510.72,0.18000000000000002,31965.16333333333,0.18515323296225925,3.828998866475188,2.6785714285714284,4.681711262479125,0.7374228437209811
2020-08-24,East,Sessional Fruits & Vegetables,36105.07,2,9,6868.870000000001,0.305,18052.535,0.1902466883459858,0.6704234446057692,0.8474576271186441,0.8250805696995469,1.2520868113522539
2020-08-25,East,Sessional Fruits & Vegetables,53088.97,2,15,6742.71,0.28500000000000003,26544.485,0.12700773814221672,0.976829845716328,0.8474576271186441,0.7940325843630255,1.2083439328415164
2020-08-27,East,Sessional Fruits & Vegetables,40982.13,1,6,6736.04,0.29,40982.13,0.16436529775294745,0.6822345975165913,0.3968253968253968,0.6883408264210127,1.2616375184895152
2020-08-29,East,Sessional Fruits & Vegetables,9579.45,1,5,1277.19,0.12,9579.45,0.13332602602445862,0.16774356396306397,0.4166666666666667,0.13405336465663978,0.5340453938584779
2020-08-30,East,Sessional Fruits & Vegetables,85324.18,3,25,9578.42,0.25333333333333335,28441.39333333333,0.11225915092298573,1.4948470947251442,1.293103448275862,0.9943117646277214,1.1341590807342188
2020-08-31,East,Sessional Fruits & Vegetables,20824.38,1,5,3155.63,0.15,20824.38,0.151535363837963,0.36010965211442436,0.42857142857142855,0.32253869212481734,0.6711200869970483
2020-09-01,East,Sessional Fruits & Vegetables,42192.75,3,17,3233.39,0.29666666666666663,14064.25,0.07663378187010801,0.751993665889624,1.309090909090909,0.3409208418084286,1.3525407630204211
2020-09-02,East,Sessional Fruits & Vegetables,2325.35,1,5,623.4,0.03,2325.35,0.2680886748231449,0.04054495080436413,0.4363636363636364,0.0646743114824395,0.13642823306489815
2020-09-03,East,Sessional Fruits & Vegetables,94447.03,3,21,12713.119999999999,0.19000000000000003,31482.343333333334,0.13460582085005743,1.6463653250788386,1.3333333333333333,1.3233803445140577,0.8656858092074041
2020-09-05,East,Sessional Fruits & Vegetables,47988.56,3,5,7741.400000000001,0.19000000000000003,15996.186666666666,0.16131761403134415,0.9260070089712876,1.3846153846153848,0.9377627138354343,0.8564720613554547
2020-09-06,East,Sessional Fruits & Vegetables,34704.45,2,18,4261.4,0.24,17352.225,0.12279116943216216,0.6483412189040965,0.9090909090909091,0.5052945055678915,1.0881063926250565
2020-09-07,East,Sessional Fruits & Vegetables,104521.49,3,17,14837.300000000001,0.20333333333333337,34840.496666666666,0.1419545396836574,1.9526484421528747,1.3636363636363635,1.759329367687257,0.9218679159740064
2020-09-08,East,Sessional Fruits & Vegetables,88666.69,3,15,9209.42,0.22666666666666668,29555.563333333335,0.10386561176468863,1.619051293649642,1.3636363636363635,1.0637033252004762,1.0364273738759335
2020-09-10,East,Sessional Fruits & Vegetables,49484.31,1,6,5161.34,0.23,49484.31,0.10430255569896803,0.8316019884110188,0.4310344827586207,0.5573457017557879,1.0510281797410512
2020-09-11,East,Sessional Fruits & Vegetables,126227.45,4,24,20728.559999999998,0.29000000000000004,31556.8625,0.16421594510544257,2.060422228365654,1.6949152542372883,2.207810538674602,1.359587435536803
2020-09-12,East,Sessional Fruits & Vegetables,32689.7,2,10,8774.77,0.12000000000000001,16344.85,0.2684261403439004,0.5255245819165612,0.8421052631578947,0.9160680458912532,0.550932568149211
2020-09-13,East,Sessional Fruits & Vegetables,72534.25,2,13,11445.45,0.245,36267.125,0.15779373192664156,1.1756879335919854,0.8620689655172414,1.2173373937304643,1.1223087494273933
2020-09-14,East,Sessional Fruits & Vegetables,83989.51999999999,4,23,14131.220000000001,0.24,20997.379999999997,0.1682498006894194,1.3252149205101285,1.6949152542372883,1.4706452292786703,1.0854816824966078
2020-09-15,East,Sessional Fruits & Vegetables,84935.1,3,12,16728.43,0.11333333333333333,28311.7,0.1969554400948489,1.3592025681301747,1.2711864406779663,1.7156926996854767,0.512125320078325
2020-09-16,East,Sessional Fruits & Vegetables,37755.73,1,9,9312.33,0.05,37755.73,0.24664680036646092,0.600914360222997,0.42372881355932207,0.9653103872921889,0.2231146809460062
2020-09-17,East,Sessional Fruits & Vegetables,79735.85,5,19,11708.230000000001,0.11200000000000002,15947.170000000002,0.14683771477948754,1.267358163351318,2.0491803278688523,1.2391870669174967,0.4918752744839702
2020-09-18,East,Sessional Fruits & Vegetables,73279.95000000001,2,8,9645.72,0.305,36639.975000000006,0.1316283649211005,1.159087521898038,0.8064516129032259,0.9889540692037775,1.3886780998634087
2020-09-19,East,Sessional Fruits & Vegetables,60065.850000000006,2,17,7205.3099999999995,0.21500000000000002,30032.925000000003,0.11995684736002235,0.9605988694017654,0.819672131147541,0.7347023803332968,1.031504877658724
2020-09-20,East,Sessional Fruits & Vegetables,32008.61,2,14,7081.64,0.19,16004.305,0.22124172214913426,0.4988177086162454,0.78125,0.6962699271925379,0.9737930091912393
2020-09-21,East,Sessional Fruits & Vegetables,36123.25,1,2,6826.99,0.13,36123.25,0.18899157744665832,0.5598821992513316,0.393939393939394,0.6725681575784085,0.6521529407981477
2020-09-22,East,Sessional Fruits & Vegetables,84359.60999999999,3,14,12584.76,0.24,28119.869999999995,0.149179921528798,1.2743111965107496,1.164179104477612,1.2223452149377088,1.1800674504365367
2020-09-23,East,Sessional Fruits & Vegetables,104764.79000000001,5,19,21004.989999999998,0.262,20952.958000000002,0.20049665541256748,1.6517723364894075,2.0,2.142407876476297,1.287631529204209
2020-09-24,East,Sessional Fruits & Vegetables,174129.07,7,34,21098.95,0.2914285714285714,24875.58142857143,0.12116845280342908,2.792300886339373,2.8888888888888893,2.1834695250339315,1.4570494565366687
2020-09-26,East,Sessional Fruits & Vegetables,146122.13,7,45,15918.38,0.29857142857142854,20874.59,0.10893887188750943,2.400591950180191,2.8888888888888893,1.7070707937284664,1.4878974845752253
2020-09-28,East,Sessional Fruits & Vegetables,82872.63,2,10,10843.04,0.175,41436.315,0.13083982009500603,1.2647560590136586,0.7647058823529411,1.097792491902429,0.8710197905176893
2020-09-29,East,Sessional Fruits & Vegetables,128190.92,6,33,15069.48,0.24333333333333332,21365.153333333332,0.11755497191220719,1.8426590526927134,2.108108108108108,1.4730245837646503,1.2091482448875581
2020-09-30,East,Sessional Fruits & Vegetables,37624.16,2,7,8169.889999999999,0.125,18812.08,0.21714478143830981,0.5408222284695288,0.7027027027027026,0.7985974842299123,0.6211377970312798
2020-10-01,East,Sessional Fruits & Vegetables,76619.72,2,8,11574.11,0.31,38309.86,0.1510591529178128,1.0584674763994768,0.6933333333333334,1.0920810721428091,1.5243979321649224
2020-10-02,East,Sessional Fruits & Vegetables,70820.75,3,23,14303.12,0.3066666666666667,23606.916666666668,0.20196227800468083,0.9565701033853835,1.0,1.3232101020247138,1.5108640727640226
2020-10-03,East,Sessional Fruits & Vegetables,114472.44,4,20,19616.51,0.125,28618.11,0.1713644786465633,1.5327925810016092,1.3164556962025318,1.7829518402345867,0.618772608999175
2020-10-04,East,Sessional Fruits & Vegetables,54077.57000000001,2,8,5094.48,0.295,27038.785000000003,0.09420689576103362,0.7114871417923323,0.6666666666666666,0.4499206741530211,1.4566056846236624
2020-10-05,East,Sessional Fruits & Vegetables,63584.03,2,9,10131.34,0.245,31792.015,0.15933780856608176,0.8085371213779892,0.6499999999999999,0.8550227076238638,1.1493354182955433
2020-10-06,East,Sessional Fruits & Vegetables,41406.04,1,1,5237.44,0.23,41406.04,0.12648975849900157,0.521414166131856,0.32098765432098764,0.43232032332946235,1.0917721518987342
2020-10-07,East,Sessional Fruits & Vegetables,18171.55,1,6,2555.11,0.47,18171.55,0.14061045975714787,0.23156506465052948,0.3253012048192771,0.21553539486502662,2.1984177397932667
2020-10-09,East,Sessional Fruits & Vegetables,113203.28,5,27,20245.64,0.184,22640.656,0.17884322786406895,1.427557500318732,1.6666666666666667,1.690041033479758,0.8539995415998166
2020-10-10,East,Sessional Fruits & Vegetables,13103.37,1,4,2945.26,0.2,13103.37,0.22477118481734087,0.17218522441155942,0.34177215189873417,0.25556550288868135,0.8875739644970415
2020-10-11,East,Sessional Fruits & Vegetables,86584.26000000001,3,23,13626.439999999999,0.2733333333333333,28861.420000000002,0.15737779591810333,1.145035227017034,1.0263157894736843,1.1733253002575676,1.2132938766218984
2020-10-12,East,Sessional Fruits & Vegetables,92657.34,3,24,13931.72,0.3433333333333333,30885.78,0.150357435255534,1.203198400175648,1.0,1.1674726067632548,1.5344294857647318
2020-10-13,East,Sessional Fruits & Vegetables,247397.0,9,49,42858.729999999996,0.2822222222222222,27488.555555555555,0.17323868114811414,3.2697762280518536,3.0,3.6164183733948074,1.267605633802817
2020-10-14,East,Sessional Fruits & Vegetables,3779.58,1,1,1043.83,0.03,3779.58,0.2761761888887125,0.05094220784970277,0.3375,0.09007765716992923,0.13512010676156583
2020-10-15,East,Sessional Fruits & Vegetables,102356.18,4,25,13565.060000000001,0.2275,25589.045,0.13252800172886486,1.3394861787375199,1.3333333333333333,1.151620077703158,0.9878578321003538
2020-10-17,East,Sessional Fruits & Vegetables,60648.63,2,15,9423.26,0.15500000000000003,30324.315,0.15537465561876668,0.7588651310559169,0.6352941176470588,0.7564115992101008,0.6922822430937196
2020-10-18,East,Sessional Fruits & Vegetables,133209.71000000002,6,31,23283.46,0.255,22201.618333333336,0.1747880090723116,1.6534358244776413,1.8837209302325582,1.886723439631331,1.117805698617287
2020-10-19,East,Sessional Fruits & Vegetables,121160.08,6,23,16259.75,0.16666666666666666,20193.346666666668,0.13420055516635512,1.4737531909383923,1.835294117647059,1.3052533240304764,0.7092908001345833
2020-10-20,East,Sessional Fruits & Vegetables,80542.12,4,17,8218.69,0.3225,20135.53,0.10204213646226348,0.9885161776801382,1.2682926829268293,0.6644438515776683,1.3628852387961317
2020-10-21,East,Sessional Fruits & Vegetables,31980.760000000002,3,26,5921.17,0.3,10660.253333333334,0.18514788266445198,0.3817103850048657,0.9069767441860466,0.45922594791643234,1.2781879591780998
2020-10-22,East,Sessional Fruits & Vegetables,98866.26000000001,4,23,13286.16,0.3425,24716.565000000002,0.13438517852298648,1.1478383298874675,1.1555555555555554,1.0033308221029402,1.470914813761207
2020-10-23,East,Sessional Fruits & Vegetables,58833.06,2,4,14854.43,0.04,29416.53,0.2524844024771107,0.6685632827217504,0.5652173913043479,1.1180693605945486,0.16810646742937194
2020-10-24,East,Sessional Fruits & Vegetables,57625.270000000004,2,17,10167.47,0.21500000000000002,28812.635000000002,0.17644116895244047,0.656026041990409,0.5531914893617021,0.7673014128076365,0.8794070862976107
2020-10-27,East,Sessional Fruits & Vegetables,99031.44,3,13,13058.1,0.25333333333333335,33010.48,0.1318581250560428,1.2054903242031623,0.896551724137931,1.0346391554901953,1.0691552472885284
2020-10-28,East,Sessional Fruits & Vegetables,109249.03,5,35,14845.179999999998,0.21600000000000003,21849.806,0.13588386093679733,1.3298670461984698,1.4942528735632183,1.1762357845551752,0.9115955266354823
2020-10-29,East,Sessional Fruits & Vegetables,69622.62,3,8,9955.21,0.28,23207.539999999997,0.14298815528631356,0.8747497866241151,0.9375,0.7971167577904168,1.194120378706749
2020-10-30,East,Sessional Fruits & Vegetables,62776.13,4,8,7151.51,0.3025,15694.0325,0.11392084857731753,0.7813889303863047,1.253012048192771,0.5716218356967113,1.2860997301888677
2020-11-01,East,Sessional Fruits & Vegetables,20745.61,1,9,4645.76,0.14,20745.61,0.22393942622077634,0.26226732251423907,0.3132530120481927,0.37261060162094417,0.5877551020408164
2020-11-02,East,Sessional Fruits & Vegetables,134649.93,5,30,22757.55,0.198,26929.985999999997,0.1690127131889337,1.681686428634074,1.5294117647058825,1.8310087494729277,0.8080927880003489
